feature,label
-12.315977056518719,0
-6.068355150460533,0
1.153137008080389,1
5.054016309737813,0
4.399055036468662,0
0.9488802414783726,1
2.460748164395665,1
4.314370104487361,1
1.2232657488320635,0
18.932437559665157,0
-17.646963136268795,0
3.3084594921469783,0
20.278957332696542,0
2.61545129317959,1
1.5332345101171514,1
0.981989214351743,1
-10.594056074963364,0
1.939868233962778,1
1.7937487388521935,0
2.3082912830770406,1
-31.461870708401698,0
2.0944417615206796,0
7.430676272466112,0
2.0025549108801144,0
1.8081158923173173,1
-27.853729090523917,0
1.797464787629466,0
8.776478457531859,0
2.427890585226904,1
2.96159338163511,1
3.9706274558589705,1
2.42509688512247,1
-7.5339043785145865,0
15.270085984782735,0
-8.403838373936576,0
2.0042611187575545,1
1.1690655310312779,1
3.607950386499904,1
2.4261316385077616,1
1.1803961239368501,1
2.587198323956547,1
-22.63230181129135,0
6.837567587650535,0
15.54202602534525,0
3.767585538798633,1
2.3889027770082043,1
-1.4894291093362448,0
15.196536536741103,0
2.428384174974346,1
-2.7526060142162097,0
1.2328696872096638,1
1.7225409347820666,1
3.8061363183968693,1
5.9529947334817965,0
2.011555979168328,1
1.8336400071637415,1
15.202806670241861,0
-6.887054572671417,0
-10.398802556486775,0
13.770762632608426,0
5.839822172573169,0
1.545791360974441,1
1.0208137253028018,1
1.7382230278080566,1
2.336865049104061,1
4.577043804117724,1
25.43268441620972,0
2.3282927553778614,1
-19.573103753010315,0
12.60391191985465,0
18.60504882519023,0
0.8717484230226291,1
5.103717207247314,1
1.5877750384639198,1
2.0943835517403158,0
0.6852562062228009,1
-1.5694109119758908,0
10.437145523580039,0
2.9804538967088874,1
3.593614040072719,1
47.43648990438297,0
-0.7289433190609009,0
1.6272462810510875,1
1.0573036445051391,1
2.062141530399381,1
-15.940420018908611,0
11.909477350640092,0
0.7903894502007298,1
-12.583226127817982,0
3.45413296455711,1
13.877853257931243,0
13.993257381706671,0
-1.81493513134121,0
7.124773329134146,0
0.9140294450663564,1
1.824468395620456,1
-2.7236249556944765,0
1.984758420896144,1
2.8649285281421717,1
20.643792854122715,0
-2.5507335949655934,0
0.4868505093193263,1
1.635364475625751,1
0.3488759767494536,1
7.925009274699351,0
-2.363684352477632,0
2.5891804221696453,1
11.648691955474215,0
1.4803808371274478,1
1.4028555785699572,1
1.6634958314175483,1
22.659015862574982,0
2.111583969316806,1
-3.7375931160099354,0
1.1262619772822142,1
2.5883004889496375,1
19.397417817688286,0
21.394347736324033,0
-2.039623363278926,0
1.9821536888773768,0
-3.6460313315096426,0
14.538564155038648,0
4.758150197208073,0
3.9122838754046363,1
-13.322807193479477,0
1.559925549875163,1
6.317714031295577,0
4.0366419641473374,0
20.756541553264864,0
2.275901171866739,1
-8.020004260321674,0
-0.3660373107434314,0
23.857430515586355,0
-19.936461880050917,0
2.008860573644466,1
-1.380396466369144,0
-3.674612262326926,0
2.6912240180131053,1
3.494883761682991,1
1.6256340032247087,1
15.445652041471131,0
2.6455662709786467,1
2.118201055231149,1
1.267017269506947,1
0.6752432865692057,1
3.383291048547382,1
3.543047490820093,1
1.4957620907515423,1
3.961774433239663,0
-3.797548537929993,0
-23.56540711272265,0
-14.352461866807463,0
1.3873871755077973,1
2.300907089764101,1
-7.625914214228477,0
2.356979003178295,1
-3.2707598089869254,0
-14.649771061240216,0
2.765187520599467,1
1.2329302889545195,1
5.041195902726736,0
1.6238844100187086,1
12.494176790157685,0
2.738510951614012,1
3.5828130201770843,0
-2.6539756819265223,0
-10.838688091684167,0
9.30965368246893,0
13.399756326375796,0
2.984354320782395,1
4.770221356486088,0
1.8095070877731545,0
-0.9849708511157393,0
7.34597501906315,0
2.0096274169271555,1
-38.614357793816666,0
9.975788931086331,0
0.8724197488412946,1
-1.742589802473507,0
2.0606315451104287,1
-1.4717793030493933,0
2.1749063799814126,1
1.8821563247323745,1
13.967524760592127,0
0.710192265688238,0
-11.48438817231066,0
9.00854836725479,0
-4.580900340179928,0
0.43670146556040335,0
-7.709212799371699,0
9.248533036439259,0
1.2616969915413052,0
4.056899064628354,0
13.970436062981626,0
1.1624946865325276,1
2.311920088921326,1
-25.58275023700646,0
2.7896011660074485,0
28.694805753798658,0
0.7200519267539862,1
-0.6526145746435543,0
5.24213180386893,0
9.450433819718985,0
2.416477418645415,0
-2.4546579811177986,0
1.4973163585442903,0
1.0780982024821872,1
1.337989799547679,1
1.0490941420994477,1
1.5047745105110804,1
1.9085066956570667,1
26.230448033094657,0
0.5907026624466563,1
2.456559488984729,0
-5.248217638547351,0
1.2033258546728203,1
-5.4308516806830935,0
1.6015722776262575,1
2.1375168323055997,1
11.204080197354662,0
-9.93918831971394,0
1.030952072287591,1
3.4059453482113664,1
2.6498965874587848,0
0.23344953954227488,1
0.9723093409198211,1
-20.39015644250199,0
1.4240081583467452,1
7.613844347835923,0
1.477682615286196,1
-0.656856856795978,0
2.7461586781305036,1
8.583485049542439,0
-25.394601469269535,0
1.4663702352260772,1
2.532257095799438,1
7.768784160357658,0
12.445846219657595,0
10.597846764573271,0
7.424867160422869,0
7.8296030881378735,0
13.580710903071099,0
22.265032692053147,0
2.2606328631078796,1
-7.811456216003791,0
16.590505289327204,0
2.8853982752204477,1
-7.584835678311862,0
2.645799276784939,1
2.0249108903399335,1
-11.225885712874708,0
-5.238548684688975,0
9.757291888424295,0
-2.5075583248456867,0
-30.026480847449776,0
1.34957462045115,1
2.2383643753291036,1
-2.5770907349361147,0
-3.5267578201580037,0
6.614135176203494,0
5.758376021878092,0
4.283444454918886,0
2.068093865286876,1
-13.105154967148216,0
-21.327323456301695,0
2.5722518691223506,1
6.188159472616687,0
4.811841099777944,0
1.6730311443639918,1
2.299884974804497,0
2.7492788127197056,1
-17.72779637266253,0
3.055589539303312,1
1.4788904507687275,1
2.479584279081505,1
0.9216313812660706,1
1.5300581572539254,1
2.784516612205487,1
2.029639941902586,1
20.84814144542798,0
4.512251829731457,1
19.933591126392244,0
19.48106721140159,0
-1.5215149292425325,0
1.0175886169625956,1
0.45551852626195055,1
-3.4652337683446106,0
0.39197817660236445,0
1.6919576091894037,1
17.75181634664082,0
-12.378831411757401,0
15.350234631334178,0
-7.765131873558998,0
4.1755333236591845,0
8.358389012495211,0
1.0890941548944566,1
-11.21479782579484,0
-1.7679665402774773,0
-11.975420708366862,0
35.69311879236036,0
2.9697798393655375,1
-17.537943229809688,0
-0.6854655477163822,0
-11.353222199180127,0
6.242220758716796,0
2.973967900182456,1
2.719356448081902,1
-2.057839427471391,0
4.501874598663834,0
5.7666933673592675,0
18.97637903303064,0
-16.065559757148428,0
-19.996714111974153,0
2.5830240941043057,1
1.33872035590647,1
-2.6376193962714414,0
3.7141524524986833,0
1.6790466820247163,1
6.9473766791281335,0
7.037789644579517,0
3.0340310540678668,0
13.206202407695082,0
2.9696847265077913,1
-5.281699246869563,0
-5.153306146755351,0
1.2527718662227056,1
-2.758371889749288,0
1.040922265120525,1
-5.222520547945542,0
1.0094980726851475,1
1.5945124456267825,1
3.091244395720101,1
-0.06375558790213276,0
-4.712107081335064,0
13.688176302951355,0
12.602461183393201,0
13.871640768793354,0
1.856054699448647,1
1.1089763037170226,1
2.57137259732532,1
3.346843536182072,1
-3.107563336465687,0
-17.153762932089293,0
2.8214055572102605,1
20.192459127173976,0
3.0710995223938715,1
-33.900065928134424,0
15.742635323793557,0
2.778135398260158,1
2.3109645601231588,1
-2.5985921577415656,0
-5.2142490324935515,0
4.0780768489850745,0
1.51312936964909,1
-8.759694644885522,0
2.2284947047417276,1
8.593846123318896,0
-8.587611256505255,0
-8.213625574704368,0
2.9836276085699875,1
1.5124726290660067,1
1.6765011762046975,0
-20.4007556512296,0
1.8057794683999535,1
3.6816723085385283,1
21.807130033243144,0
-3.080277534261821,0
1.5346642978154792,1
16.26701667972043,0
1.7330361973118782,1
2.407845784532157,1
0.47708483855124184,1
-1.2025823503301964,0
33.93316606562824,0
-5.978447023479333,0
0.7686599026248102,1
2.4598168680142423,1
1.943079115039617,1
2.018087986906579,1
3.3906640355209436,1
14.079625143450716,0
16.17266932280443,0
8.330448749450005,0
1.0911084300250407,1
-5.086300326454453,0
17.630826690827313,0
0.19425962223530657,0
1.272974421109248,1
2.4302248978248504,1
3.4445653258846947,1
1.321250012424085,1
3.3571020176532542,1
-17.85805151279309,0
2.2758068649193572,0
-4.313296703780661,0
2.5913012634619044,1
21.1081669502216,0
3.359668068701035,1
1.3120857436192686,1
2.220207764346927,1
-9.718462938828726,0
-9.66005938306282,0
-19.35768435674856,0
1.6097373424707502,1
2.72511484313159,1
0.6008127656825923,1
14.741321482049564,0
1.5149696760980942,1
-4.158029301750423,0
1.6580295260186473,0
2.1915708276735133,1
0.706269234299961,0
1.7635624913156551,1
1.3879998577723704,1
2.245994518803446,1
27.884162095169582,0
2.001836365126761,0
1.636939876642129,1
21.382256150764434,0
0.29344243425139194,0
20.134523322046544,0
3.4961537100374755,0
1.8334065379470807,1
3.0049080952933087,1
12.526951197668426,0
-6.065009440296331,0
-11.146420835401267,0
10.181945579677107,0
-4.256107979297546,0
3.5670264573307553,1
3.0434793076206996,0
-1.7944316124597401,0
3.6268142278258884,1
7.832213024417515,0
11.679500650559298,0
2.098517271181268,1
0.6254107860771063,1
2.379225345012383,1
9.514229830899554,0
6.599644221247253,0
1.984010760482524,1
12.317520964264428,0
-8.660293366285696,0
-1.7316730736686203,0
15.16518436585472,0
4.67116257208099,1
12.381220227357506,0
-19.362417662102033,0
35.915988418001426,0
1.1833998031841944,1
3.5095715490878203,0
2.1314035916961562,1
1.8974280989988772,1
20.7041969927143,0
1.7737344998674884,1
-9.68588460729286,0
15.151979272998165,0
7.638102422563332,0
5.425344287800818,0
5.906279846020736,0
9.384806379733163,0
0.08631273741888101,0
4.297238466848074,0
-2.8696709356814534,0
2.18066310054286,1
2.755177131960664,1
2.0756920702190764,1
-2.4707455348624903,0
10.7166291339152,0
1.5459032594339275,1
1.954173439526269,1
4.432214264727662,0
4.23241422113715,0
15.954717605390398,0
17.201119889595482,0
3.2417513572695134,1
2.5245036920112147,0
8.660695396700302,0
2.969060147228302,0
15.317942258739123,0
18.41173329391236,0
-4.247269157098503,0
9.618449226386979,0
2.023031702772746,1
2.0477131555199195,1
-14.843177129481731,0
1.3228589280612622,1
2.6680998983661417,1
3.196070742215834,1
8.228101698714532,0
3.3876309629023558,1
14.777536896013544,0
4.693194618098584,0
2.1765052154230258,1
5.910231622241806,0
6.741001142965211,0
4.092051009945276,1
7.108642561987236,0
2.698199410228588,1
12.870956386926082,0
0.645656652534796,0
8.166715657240472,0
0.6913787973206984,1
1.8537613075244908,1
-9.72395113289572,0
10.227277328530533,0
2.7238758479570855,0
-0.3388876790222626,0
-2.048614075644198,0
1.716724807151609,1
-18.63863486615352,0
1.5489345963930141,1
0.9945364518516395,1
2.0158275508006063,1
3.1226733807172162,1
1.695064777592003,1
2.0854614863986343,1
5.763464588604283,0
1.3255790653976764,1
1.1971685071418472,1
29.284280932013544,0
-11.108455107768414,0
2.3370603997233,1
1.2796243974658639,1
2.5984349218063296,1
7.866743930215234,0
-3.310231397866387,0
-34.263442310217485,0
6.738308718997421,0
2.296605399442466,1
7.574450199309673,0
3.6009522873589557,1
-6.538389992537786,0
3.1194959486227383,0
-13.164892536801286,0
25.28031254516181,0
-14.997834935875307,0
1.3410472233044,0
-7.996028127672307,0
10.215002783842051,0
-28.05106938041797,0
0.5168562311134515,0
2.7329365853183596,1
-1.3913817023947468,0
-22.35532498634539,0
-2.890142581146085,0
4.590261626810642,0
6.1776725265061785,0
2.1607926487820137,1
-4.053683094164693,0
-10.088902186404125,0
1.8680315688859082,1
1.0284478085827544,1
1.7261541755366399,1
-8.697956258839495,0
14.940169030014886,0
20.898793283592056,0
1.4545096523352008,1
-12.490581903380805,0
1.5019168847808766,1
-13.936642392558966,0
1.5984317146002853,1
-11.35419543915949,0
1.9912132170142625,1
16.8069952722815,0
1.0266819775657376,1
15.487244536415064,0
1.3070940825468735,0
-5.594715557525729,0
6.45634854474231,0
-8.323680889358563,0
-1.1393271981762112,0
2.1987880787132363,1
5.640864115077608,0
3.136802916022263,1
-17.102279350773617,0
-15.295255764708319,0
14.8758563834306,0
10.282525262129068,0
6.852692960248374,0
1.944529909995556,0
12.995019276651776,0
1.6611306301638478,1
2.117285483073098,1
-11.20073849435136,0
34.4424796192118,0
4.220130205027468,0
-2.0541001511417836,0
16.686789003275027,0
-11.696253568465627,0
2.098955793213665,1
3.0104359742281543,1
-10.908500561922416,0
1.7096960825424619,1
-5.222010702459173,0
-7.2014676439028165,0
7.236435911479826,0
-13.29240601432624,0
2.6358982452984856,1
26.91163238099885,0
1.5745202118277661,1
-13.043631542288992,0
1.777876950316008,1
21.815009296368633,0
2.965972466782586,1
-15.742809640704287,0
-10.686409978854845,0
-13.105913862952145,0
2.1828731928236422,1
0.535343016127567,1
-7.839858256701776,0
2.74751455617215,1
1.1060135627808538,1
5.366988255320759,1
-2.5545987271132633,0
18.662056490568723,0
4.3705237759852125,0
16.551683185814273,0
1.9043366802514297,1
-26.64332698529506,0
3.061549535274813,1
-13.754669805084898,0
2.932590735963116,1
21.133199002100433,0
8.654257811426806,0
2.1216112196290915,1
2.166258162660017,1
13.599649655092488,0
-1.5462670425539784,0
1.745805331801182,1
2.987815581288408,1
18.622510515734415,0
0.2229625384557501,0
2.200815808239736,1
1.291192591071209,1
1.8101318758713671,0
1.613441500670259,1
-5.722368729892032,0
-12.093564380694108,0
3.7952938078385587,1
-10.526496995131918,0
2.136959097538998,1
9.243339454427035,0
1.1584922995779972,1
7.4530194981680316,0
12.38668466310951,0
1.8632177444692262,1
1.537793027893461,1
0.9310831651317937,1
3.9448843406018703,1
20.09311330962725,0
2.2768014306244444,1
2.6221316378492645,1
2.8821245917460407,1
1.070708334952742,0
-3.8465825006603724,0
1.158952197112446,1
13.726223425508952,0
-18.09220155182445,0
13.691088303834446,0
3.0951236256528025,1
-0.08225155113132043,0
2.008508828749483,0
2.415869936767762,0
13.835612697928026,0
2.885990471689505,1
2.0306683299545174,1
2.8492101826490854,1
3.262232706107763,1
2.391286320334348,1
2.0477889456828353,1
19.29481503064094,0
4.419931493217465,0
-9.641602524707634,0
5.360953974111877,0
-10.151266307328774,0
5.356771199458671,0
-12.574926051660382,0
-10.753269813889991,0
1.3713686348646181,1
1.517830199135319,1
14.620512958416262,0
2.053041191676526,1
3.6254626940103014,1
0.4137725310154021,1
8.019724200929966,0
1.8986573438950367,0
34.95575849576907,0
3.1538007141463287,1
-18.98856371498975,0
9.39650655038945,0
6.239609967914176,0
2.20405990827508,1
11.676803629310442,0
3.59973808132836,1
1.637290549281766,1
1.3829776231965472,1
20.799413429310935,0
-7.029514998609828,0
11.265462150300282,0
1.5699933530414458,1
13.964684805958056,0
-18.590887239508355,0
-8.481592824648613,0
-23.408888373953832,0
1.4653070477481362,0
22.75129906684065,0
1.9107700351237678,1
2.4697324518339343,1
2.3765288316744924,1
2.6641681524847822,1
2.443617175810587,1
1.1681846139183154,1
2.5151985368502023,1
0.2715925238368253,1
1.888669862108264,1
10.114101778581006,0
13.389405721354535,0
2.0866436590500106,1
11.070682764661855,0
2.7672324650931492,1
13.012593964564005,0
0.04785373158985884,1
-18.55339965069817,0
-23.399372519643876,0
14.579696899182858,0
-1.7300182461524103,0
1.7526473594884595,1
10.653005835150973,0
2.2786083270043362,1
13.972115354502048,0
1.8948789420679926,1
8.497197885774321,0
3.490634177928979,0
-21.786431787430992,0
9.810173338826722,0
10.283203908498198,0
2.4527001161772177,1
0.8954414892318165,0
2.761553915380847,1
0.8321521468691802,1
1.7626781855126243,1
12.642891953099928,0
-1.001660868875748,0
2.0736838608998047,1
15.898820802971718,0
18.62603857949087,0
-27.01590010342963,0
2.185434742566113,1
3.585778685222965,1
9.033480544444748,0
1.5134823234382464,1
2.1515058933678177,1
2.6884264608930155,0
2.769428561682277,1
2.6271547520972978,1
2.231969894483902,1
-10.199504157470095,0
15.76424232305695,0
2.993284894100554,1
-14.034047845618524,0
1.4649465800155577,1
1.5370749900690721,1
2.0574826302421854,1
15.721948884727734,0
-0.24168713863320557,0
2.7264838249470977,1
3.9695199913402126,1
0.020297260196258105,1
1.9553753936622311,1
15.582924540888122,0
3.328761215940671,0
-3.9746552293412325,0
